v_mrf,4.38
8,SMPC522A1DC0032_DE-PIAE1004_20170317_141829.dat
category,startRow,nRows,type
environmentMetaData,11,2,emd
systemMetaData,13,2,smd
vehicleInformationMetaData,15,2,vimd
visionMetaData,17,2,vmd
pedestrianMarkings,19,239,pdmf
streamMarkingSignature,258,26,sms
vehicleMarkings,284,486,vdmf
countryCode,gpsCoordinates,recordingLocation,recordingTime,ambientTemperature,countryStateCode,timeOfDayAuto,season,rightHandedTraffic
SE,58.4182755391984;15.5573599956439,,2017-03-17T14:18:29.000Z,,,,,
additionalSensors,leftCameraSensorType,rightCameraSensorType,savingMode,cameraID,cameraSensorTemperatureMin,cameraSensorTemperatureMean,cameraSensorTemperatureMax,softwareVersion,hardwareVersion,pitchAngleMin,pitchAngleMax,rollAngleMin,rollAngleMax,diskID,navigationSystem,cameraType,driverName,currentHorizon,calibratedHorizon,cameraAssembly,systemRelease,gpsType,navigationSystemVersion,bobFirmwareVersion,bobHardwareVersion,collectionComputerId,collectionToolVersion,dgpsAvailable,externalGpsAvailable,lidarAvailable,naviAvailable,radarAvailable,DGPSmodel
,,RGB,,SMPC522A1DC0032,,,,RC1,,,,,,,,,alexander.brandstrom,,,,,,,,,,3.0.1,,,,,,
horizontalDrivenCurvatureMaxLeft,horizontalDrivenCurvatureMaxRight,horizontalDrivenCurvatureRadius,verticalDrivenCurvatureMin,sCurvature,verticalDrivenCurvatureMax,wipers,windshieldWasher,minVelocity,maxVelocity,meanVelocity,minYawRate,maxYawRate,meanYawRate,minAcceleration,maxAcceleration,meanAcceleration,vehicle,drivenDistance,highBeamOn,longitudinalAccelerationAverage,longitudinalAccelerationMin,longitudinalAccelerationMax,lateralAccelerationAverage,lateralAccelerationMin,lateralAccelerationMax,egoVehicleBeamType,egoVehicleWindshieldType,meanPitchRate,meanRollRate
,,,,,,,false,55,56.5,56.0156975568727,-0.560000002384186,4.55000019073486,0.599493506215873,,,,DE-PIAE1004,0.463261135097874,false,,,,,,,,clear,,
roadUser,sky,timeOfDay,roadMaterial,roadCharacteristics,roadType,roadCover,surfaceQuality,castShadows,objects,glare,exposure,spray,precipitation,detailedPrecipitation,blockage,sight,sightValue,diffusion,destinationSet,interestingLane,interestingSign,roadCharacteristicsAutomatic,specialEvent,streetGlare,useCase,tailgatingVehicle,sunDirection,smoke,LSRroadType,trafficDensity,roadCategorySignType
,partlyCloudy,day,,,suburban,,,,,,,,none,none,none,full,,,,,,,,,,,,,,,
frameNumber,streamName,refId,top,bottom,left,right,objectType,height,direction,movement,occlusion,headOccluded,feetOccluded,overlapped,unsharp,strangePose,distance,keyFrame,lidarDistanceX,lidarDistanceY,lidarVelocityX,lidarVelocityY,crossing,accessory,box3DGroundLength,box3DGroundWidth,box3DGroundCenterX,box3DGroundCenterXSigma,box3DGroundCenterY,box3DGroundCenterYSigma,box3DClosestPointX,box3DClosestPointY,box3DOrientationAngle,box3DOrientationAngleSigma,box3DHeight,box3DRelVelocityX,box3DRelVelocityXSigma,box3DRelVelocityY,box3DRelVelocityYSigma,box3DDataSource,box3DLidarInterpolationAge
312,RggbLogarithmicMasterWindowA,3,431,445,879,897,896,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,RggbLogarithmicMasterWindowA,3,431,446,879,897,896,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,RggbLogarithmicMasterWindowA,3,430,445,878,896,895,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,RggbLogarithmicMasterWindowA,3,430,445,878,896,895,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,RggbLogarithmicMasterWindowA,3,429,444,877,895,894,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,RggbLogarithmicMasterWindowA,3,428,443,877,895,894,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,RggbLogarithmicMasterWindowA,3,427,442,876,894,893,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,RggbLogarithmicMasterWindowA,3,426,441,876,894,893,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,RggbLogarithmicMasterWindowA,3,426,441,875,893,892,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,RggbLogarithmicMasterWindowA,3,425,440,875,893,892,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,RggbLogarithmicMasterWindowA,3,426,441,875,893,892,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,RggbLogarithmicMasterWindowA,3,427,442,874,892,891,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,RggbLogarithmicMasterWindowA,3,428,443,874,892,891,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,RggbLogarithmicMasterWindowA,3,429,444,874,892,891,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,RggbLogarithmicMasterWindowA,3,429,444,873,892,890,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,RggbLogarithmicMasterWindowA,3,430,445,873,892,890,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,RggbLogarithmicMasterWindowA,3,430,445,873,892,890,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,RggbLogarithmicMasterWindowA,3,429,444,873,892,890,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,RggbLogarithmicMasterWindowA,3,429,444,873,892,890,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,RggbLogarithmicMasterWindowA,3,429,444,873,892,890,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,RggbLogarithmicMasterWindowA,3,428,445,873,892,890,car,front,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,RggbLogarithmicMasterWindowA,3,428,445,873,892,890,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,RggbLogarithmicMasterWindowA,3,428,445,872,891,889,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,RggbLogarithmicMasterWindowA,3,429,446,872,891,889,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,RggbLogarithmicMasterWindowA,3,429,446,871,890,888,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,RggbLogarithmicMasterWindowA,3,429,446,870,889,887,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,RggbLogarithmicMasterWindowA,3,430,447,868,889,887,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,RggbLogarithmicMasterWindowA,3,430,447,867,888,886,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,RggbLogarithmicMasterWindowA,3,430,447,866,887,885,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,RggbLogarithmicMasterWindowA,3,430,447,865,886,884,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,RggbLogarithmicMasterWindowA,3,430,447,864,885,883,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,RggbLogarithmicMasterWindowA,3,430,447,863,884,882,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,RggbLogarithmicMasterWindowA,3,429,447,862,883,881,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,RggbLogarithmicMasterWindowA,3,429,447,861,882,880,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,RggbLogarithmicMasterWindowA,3,429,447,860,881,879,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,RggbLogarithmicMasterWindowA,3,428,447,858,880,878,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,RggbLogarithmicMasterWindowA,3,428,447,857,879,877,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,RggbLogarithmicMasterWindowA,3,428,447,856,878,876,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,RggbLogarithmicMasterWindowA,3,428,448,855,878,876,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,RggbLogarithmicMasterWindowA,3,428,448,854,877,875,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,RggbLogarithmicMasterWindowA,3,427,448,853,876,874,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,RggbLogarithmicMasterWindowA,3,427,447,852,876,874,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,RggbLogarithmicMasterWindowA,3,426,447,851,875,873,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,RggbLogarithmicMasterWindowA,3,425,446,850,874,872,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,RggbLogarithmicMasterWindowA,3,425,446,849,873,871,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,RggbLogarithmicMasterWindowA,3,424,445,848,872,870,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,RggbLogarithmicMasterWindowA,3,424,445,847,871,869,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,RggbLogarithmicMasterWindowA,3,423,445,845,871,869,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,RggbLogarithmicMasterWindowA,3,423,445,844,870,868,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,RggbLogarithmicMasterWindowA,3,423,445,843,869,867,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,RggbLogarithmicMasterWindowA,3,423,445,842,868,866,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,RggbLogarithmicMasterWindowA,3,423,445,841,867,865,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,RggbLogarithmicMasterWindowA,3,423,445,839,866,864,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,RggbLogarithmicMasterWindowA,3,422,445,838,865,862,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,RggbLogarithmicMasterWindowA,3,422,445,836,864,861,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,RggbLogarithmicMasterWindowA,3,422,446,834,863,860,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,RggbLogarithmicMasterWindowA,3,422,446,833,861,859,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,RggbLogarithmicMasterWindowA,3,422,447,831,860,858,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,RggbLogarithmicMasterWindowA,3,423,448,829,859,857,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,RggbLogarithmicMasterWindowA,3,423,449,828,858,855,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,RggbLogarithmicMasterWindowA,3,424,450,826,857,854,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,RggbLogarithmicMasterWindowA,3,424,451,824,856,853,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,RggbLogarithmicMasterWindowA,3,425,451,823,855,852,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,RggbLogarithmicMasterWindowA,3,425,452,821,854,851,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,RggbLogarithmicMasterWindowA,3,425,453,819,852,850,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,RggbLogarithmicMasterWindowA,3,425,453,817,851,848,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,RggbLogarithmicMasterWindowA,3,425,454,815,849,847,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,RggbLogarithmicMasterWindowA,3,425,454,813,848,845,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,RggbLogarithmicMasterWindowA,3,426,455,811,846,844,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,RggbLogarithmicMasterWindowA,3,426,455,809,845,842,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,RggbLogarithmicMasterWindowA,3,426,456,807,843,840,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,RggbLogarithmicMasterWindowA,3,427,457,805,842,839,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,RggbLogarithmicMasterWindowA,3,427,458,803,840,837,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,RggbLogarithmicMasterWindowA,3,427,459,800,838,835,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,RggbLogarithmicMasterWindowA,3,427,459,798,837,834,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,RggbLogarithmicMasterWindowA,3,427,460,795,835,832,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,RggbLogarithmicMasterWindowA,3,426,460,792,833,830,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,RggbLogarithmicMasterWindowA,3,426,460,790,832,828,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,RggbLogarithmicMasterWindowA,3,425,460,787,830,826,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,RggbLogarithmicMasterWindowA,3,424,460,784,828,824,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,RggbLogarithmicMasterWindowA,3,424,461,781,827,822,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,RggbLogarithmicMasterWindowA,3,423,461,778,825,820,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,RggbLogarithmicMasterWindowA,3,423,462,774,823,817,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,RggbLogarithmicMasterWindowA,3,423,463,771,821,815,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,RggbLogarithmicMasterWindowA,3,423,464,767,819,812,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,RggbLogarithmicMasterWindowA,3,423,466,763,816,809,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,RggbLogarithmicMasterWindowA,3,424,467,759,814,807,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,RggbLogarithmicMasterWindowA,3,424,469,755,811,804,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,RggbLogarithmicMasterWindowA,3,424,471,750,808,801,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,RggbLogarithmicMasterWindowA,3,425,472,745,805,797,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,RggbLogarithmicMasterWindowA,3,425,474,740,802,794,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,RggbLogarithmicMasterWindowA,3,425,476,734,799,790,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,RggbLogarithmicMasterWindowA,3,425,477,729,795,786,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,RggbLogarithmicMasterWindowA,3,425,479,723,792,782,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,RggbLogarithmicMasterWindowA,3,425,480,717,789,778,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,RggbLogarithmicMasterWindowA,3,424,482,710,785,774,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,RggbLogarithmicMasterWindowA,3,423,484,703,781,769,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,RggbLogarithmicMasterWindowA,3,423,486,695,778,765,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,RggbLogarithmicMasterWindowA,3,423,489,686,772,759,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,RggbLogarithmicMasterWindowA,3,423,491,677,767,752,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,RggbLogarithmicMasterWindowA,3,424,495,667,761,745,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,RggbLogarithmicMasterWindowA,3,424,499,656,756,738,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,RggbLogarithmicMasterWindowA,3,424,503,644,750,730,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,RggbLogarithmicMasterWindowA,3,424,506,631,743,721,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,RggbLogarithmicMasterWindowA,3,423,511,617,735,711,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,RggbLogarithmicMasterWindowA,3,423,516,599,726,700,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,RggbLogarithmicMasterWindowA,3,423,521,580,717,689,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,RggbLogarithmicMasterWindowA,3,423,529,559,706,674,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,RggbLogarithmicMasterWindowA,3,423,536,534,694,656,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,RggbLogarithmicMasterWindowA,3,424,546,505,680,638,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,RggbLogarithmicMasterWindowA,3,425,556,473,665,616,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,RggbLogarithmicMasterWindowA,3,426,569,433,646,588,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,RggbLogarithmicMasterWindowA,3,426,583,385,626,555,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,RggbLogarithmicMasterWindowA,3,427,602,329,600,515,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,RggbLogarithmicMasterWindowA,3,427,626,256,572,466,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,RggbLogarithmicMasterWindowA,3,428,656,168,534,399,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,RggbLogarithmicMasterWindowA,3,429,689,50,490,312,car,front-left,normal,none,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,RggbLogarithmicMasterWindowA,3,430,741,1,434,189,car,front-left,normal,partial,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,RggbLogarithmicMasterWindowA,3,433,817,1,357,1,car,front-left,normal,partial,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,RggbLogarithmicMasterWindowA,3,436,780,1,256,1,car,front-left,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,RggbLogarithmicMasterWindowA,3,486,842,1,111,1,car,front-left,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,RggbLogarithmicMasterWindowA,5,445,462,329,360,343,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,RggbLogarithmicMasterWindowA,5,444,461,330,361,343,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,RggbLogarithmicMasterWindowA,5,444,461,334,365,346,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,RggbLogarithmicMasterWindowA,5,443,460,339,370,350,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,RggbLogarithmicMasterWindowA,5,443,460,339,371,351,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,RggbLogarithmicMasterWindowA,5,443,460,334,366,345,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,RggbLogarithmicMasterWindowA,5,443,460,332,366,346,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,RggbLogarithmicMasterWindowA,5,443,461,337,371,348,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,RggbLogarithmicMasterWindowA,5,444,463,343,377,354,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,RggbLogarithmicMasterWindowA,5,445,465,348,384,359,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,RggbLogarithmicMasterWindowA,5,446,466,353,389,364,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,RggbLogarithmicMasterWindowA,5,447,468,358,394,369,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,RggbLogarithmicMasterWindowA,5,446,467,363,399,374,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,RggbLogarithmicMasterWindowA,5,446,467,367,403,378,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,RggbLogarithmicMasterWindowA,5,445,466,372,408,383,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,RggbLogarithmicMasterWindowA,5,444,465,375,411,386,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,RggbLogarithmicMasterWindowA,5,443,464,378,414,389,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,RggbLogarithmicMasterWindowA,5,442,463,381,417,392,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,RggbLogarithmicMasterWindowA,5,441,462,386,423,398,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,RggbLogarithmicMasterWindowA,5,441,462,390,427,402,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,RggbLogarithmicMasterWindowA,5,440,461,393,430,405,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,RggbLogarithmicMasterWindowA,5,440,461,397,434,409,car,front-right,normal,full,false,-1,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
